Temperature,Humidity,WindSpeed,Pressure,Rainfall
26.56,89.16,12.23,1004.4,78.95
20.57,66.6,27.75,1018.2,70.41
36.87,89.99,3.9,1006.53,69.62
33.24,70.02,23.71,1008.76,66.86
38.46,43.74,26.53,1011.64,61.15
39.47,88.51,9.72,993.53,74.13
26.48,75.48,22.11,995.17,79.8
32.88,94.19,15.45,1012.25,80.29
37.92,92.27,1.02,996.94,68.11
22.35,43.39,16.25,1015.76,48.54
38.11,87.95,2.57,1001.03,73.66
31.34,68.17,26.55,1002.74,80.21
21.28,67.47,21.27,1010.18,71.9
38.01,87.84,13.84,999.13,80.15
29.01,74.01,23.32,995.41,80.51
39.32,98.2,17.31,1019.89,77.96
25.23,57.95,0.86,1004.52,50.88
22.73,82.18,3.53,1009.57,66.06
37.08,94.92,12.32,998.77,83.94
29.2,57.19,13.67,995.15,57.74
27.93,64.91,10.24,994.79,63.4
38.09,58.0,20.61,1018.78,58.35
34.06,70.32,24.1,1008.1,71.11
23.34,53.84,1.98,999.77,52.7
30.76,55.27,11.2,997.19,61.65
26.97,75.5,8.51,1002.42,68.29
35.43,64.75,21.42,996.07,76.72
29.75,77.96,21.65,1006.22,73.41
23.58,61.24,19.47,1015.67,64.36
26.91,98.45,21.47,1018.27,78.55
36.58,86.99,17.57,1001.11,76.69
37.46,72.56,10.59,998.15,69.48
36.56,92.9,8.87,991.81,85.64
30.41,62.23,23.96,1008.18,63.47
21.22,85.57,29.01,994.79,95.69
23.16,81.47,5.29,994.35,66.7
23.44,73.14,5.94,999.81,60.72
31.27,52.25,14.11,1015.49,45.37
22.86,94.28,26.16,993.93,93.88
32.13,82.67,22.12,1008.18,79.25
25.77,51.75,2.6,1000.16,44.24
23.39,69.19,14.65,1013.54,59.23
37.85,79.74,17.76,1007.84,75.8
36.63,55.77,14.24,1015.1,54.14
33.69,62.37,1.99,1012.75,43.37
21.83,77.53,20.75,1019.94,67.49
37.95,41.67,2.89,1013.9,30.82
21.16,97.13,9.31,990.16,85.9
21.87,72.03,26.59,994.33,82.04
25.35,79.32,19.96,1004.49,72.9
22.17,62.45,10.93,996.59,60.71
33.77,71.37,29.57,1007.86,73.64
32.72,47.76,24.26,992.96,69.21
30.3,68.21,19.68,1003.29,67.11
37.14,67.95,21.62,1002.05,74.47
24.7,92.86,8.58,993.32,83.33
35.8,41.77,1.62,1019.58,28.0
28.3,67.91,23.41,1007.33,71.79
31.2,56.07,23.86,1009.03,62.04
35.23,75.82,16.59,1019.53,59.13
23.02,75.69,12.96,1000.9,73.59
39.71,59.45,13.9,1012.52,53.74
20.39,50.18,27.57,1001.35,64.34
20.9,63.9,23.32,1013.22,63.59
27.84,86.33,20.49,993.13,86.7
25.4,62.46,1.25,1013.14,47.52
36.12,87.87,8.51,998.17,74.92
26.48,60.36,5.43,1004.91,54.88
25.01,72.52,28.27,1019.88,71.82
35.71,97.17,19.42,996.31,86.54
24.75,46.85,17.88,1000.95,61.44
39.53,40.74,26.05,1005.61,57.31
35.77,76.26,10.19,997.22,72.13
38.74,99.47,9.45,1004.23,77.8
30.96,99.04,8.65,1019.78,67.53
36.06,86.66,9.4,1016.95,67.81
27.97,40.94,27.73,1011.12,58.93
21.1,62.75,17.76,1015.94,60.08
22.89,60.98,20.44,995.72,69.39
37.83,54.32,21.18,1009.68,60.59
23.75,72.9,13.39,998.62,72.19
24.24,42.7,27.01,1016.99,52.5
27.83,78.47,4.76,994.42,70.78
29.36,53.49,11.61,1018.66,51.9
32.5,54.67,17.54,1013.69,54.06
22.0,51.65,19.35,997.33,62.21
34.26,65.2,15.39,1007.67,63.35
33.27,58.17,12.99,1008.17,51.85
36.18,40.89,1.82,1017.78,28.15
27.91,61.52,15.26,1001.75,60.75
25.37,47.8,14.23,1017.32,49.06
36.01,52.24,5.76,1009.64,47.17
21.04,64.18,14.14,1005.78,66.85
25.67,84.07,22.17,1014.51,76.09
26.65,66.35,3.4,997.85,54.47
22.3,98.74,5.64,996.79,79.37
37.72,84.97,2.42,1002.93,67.14
20.33,40.3,8.0,1010.59,35.9
30.83,92.72,18.44,1018.83,80.85
39.52,72.04,25.45,996.53,79.44
34.85,49.36,8.74,997.45,51.77
21.68,70.76,6.22,999.25,59.34
20.95,63.44,20.85,995.64,72.73
28.36,80.38,4.38,999.82,67.21
36.04,42.7,9.96,990.76,49.53
34.01,49.73,14.94,1019.23,42.67
39.82,55.56,6.6,1016.91,47.22
32.9,97.8,23.51,990.86,97.87
39.4,46.43,23.27,1003.55,62.22
32.12,40.85,23.98,1006.84,58.57
29.94,78.14,29.37,1009.27,76.56
35.12,99.42,11.16,1008.83,76.07
39.69,44.51,6.27,991.22,51.39
31.54,72.28,21.6,1002.67,78.27
22.39,57.51,7.49,994.43,57.61
37.8,77.99,20.64,1018.51,70.02
33.47,57.13,19.68,995.43,69.7
24.78,43.37,17.86,1004.25,51.95
24.52,94.51,7.44,999.45,74.95
37.45,73.48,23.39,1010.07,75.16
38.85,57.03,17.57,1016.39,56.27
32.07,48.99,27.07,997.7,68.69
36.67,65.2,14.82,1011.88,63.68
29.2,95.54,15.84,993.45,89.66
37.08,42.83,17.6,1015.98,48.12
23.13,50.25,10.74,999.69,50.79
27.67,59.29,8.25,1015.71,45.84
36.93,89.52,16.2,991.26,85.0
36.81,40.84,17.53,997.78,53.76
29.29,47.86,3.23,1015.18,39.38
31.62,93.17,6.8,1003.4,70.04
38.08,80.49,6.97,1016.01,58.69
29.92,75.15,9.24,999.31,65.18
32.05,42.81,7.44,991.96,50.2
29.04,53.85,16.84,1002.89,61.98
21.33,92.46,23.2,994.8,96.15
30.31,74.85,14.51,990.32,77.43
27.83,61.91,11.92,1019.8,47.7
20.08,96.3,24.89,1005.81,91.79
23.18,74.41,22.74,994.02,81.49
30.28,45.63,0.56,999.98,46.77
36.01,64.55,29.95,992.09,83.01
23.24,71.09,8.85,997.79,64.49
34.49,79.3,11.47,1014.67,63.11
39.92,48.0,27.49,1017.53,61.07
36.06,64.34,4.83,1007.62,55.09
35.62,76.88,27.67,996.26,80.2
20.83,89.87,20.23,1019.9,77.72
25.6,63.98,6.99,1009.94,50.81
31.92,62.04,18.7,1017.02,57.72
26.96,77.63,17.02,998.83,72.31
29.82,78.8,26.57,1011.15,74.03
34.51,93.39,19.86,990.83,92.51
37.58,88.73,15.21,1009.66,76.44
37.07,41.06,17.66,1004.5,53.18
27.83,44.05,5.8,1002.88,42.33
38.13,96.43,6.33,1003.01,73.78
35.25,94.54,17.94,995.02,93.21
38.58,49.98,6.55,1013.28,41.58
21.77,83.67,24.12,1019.32,73.56
21.94,55.96,10.37,991.07,57.82
36.24,57.54,24.81,1016.94,65.1
25.1,41.82,18.46,999.47,59.32
28.4,59.79,8.03,1013.29,47.01
31.17,65.58,7.62,1003.2,54.74
26.85,65.28,4.93,1000.88,57.03
36.47,68.63,17.62,1003.52,68.91
28.74,66.44,23.35,1015.88,66.27
24.33,59.53,14.68,995.22,64.09
21.45,85.59,29.46,1005.64,85.24
38.03,58.96,7.01,1006.38,52.67
30.87,87.46,24.43,995.73,92.35
24.96,51.66,26.85,1004.85,65.59
24.12,81.26,4.17,1016.51,55.36
39.69,92.3,21.11,1011.65,79.95
30.2,45.89,12.95,1014.18,45.4
39.86,95.41,6.9,993.1,78.22
30.87,86.34,1.69,996.06,66.18
37.73,77.42,16.21,1004.22,69.91
22.4,92.78,6.53,995.73,82.72
36.88,64.08,21.22,1012.5,61.27
34.49,91.41,19.69,1018.08,80.31
33.43,89.04,4.97,994.37,74.4
31.57,81.32,21.52,1006.16,78.77
30.59,86.59,8.12,1016.27,61.15
38.12,85.23,0.7,1016.59,55.15
22.06,94.04,11.64,1010.89,74.08
29.68,50.84,3.41,998.79,52.49
24.64,43.32,7.76,1008.31,47.82
31.83,95.6,24.96,1007.42,91.39
33.97,97.95,7.95,997.92,85.63
21.38,56.1,23.9,996.52,67.96
21.2,98.1,1.41,993.17,74.7
39.15,52.91,14.94,1000.86,62.96
33.65,52.85,19.66,1004.02,57.7
34.09,79.3,8.24,1015.25,64.87
38.99,88.93,11.73,1015.69,71.97
32.39,90.64,14.13,993.5,80.87
30.52,88.1,8.49,1011.99,66.62
24.45,68.96,27.59,992.54,77.25
23.39,65.51,2.95,998.37,52.6
39.58,70.67,5.74,1007.46,56.75
29.04,77.16,5.45,1012.15,57.85
30.04,61.87,13.3,1008.53,58.37
37.77,75.83,20.34,1009.04,75.14
24.22,96.62,22.07,1015.75,83.42
37.07,61.57,13.72,1015.95,57.93
28.55,58.97,8.27,1010.22,55.52
34.16,89.24,22.83,1018.66,75.0
30.91,87.79,22.6,1012.92,76.08
34.49,91.1,16.93,1015.36,78.86
26.29,98.69,1.54,998.83,75.35
23.06,77.53,12.48,1014.54,66.61
36.45,69.83,23.05,1004.59,71.87
31.62,78.08,27.76,991.1,91.6
35.81,44.48,13.71,1010.2,47.57
24.69,55.69,16.55,995.32,64.37
27.02,85.58,5.14,996.97,76.31
26.89,92.79,16.61,1010.05,75.36
33.89,49.72,21.05,1000.63,64.81
37.1,73.75,0.31,1001.84,60.31
36.23,42.3,29.53,994.25,62.02
36.67,85.35,12.56,1006.0,78.08
27.78,50.47,5.52,992.58,51.9
32.59,52.91,20.66,1001.79,62.3
28.56,48.11,4.25,1008.32,41.81
36.16,57.84,20.07,1006.49,58.2
22.04,66.11,21.18,1019.61,65.05
31.39,79.69,11.81,991.71,72.66
23.9,62.46,15.25,1018.18,56.99
36.19,66.92,24.52,1005.09,76.58
25.25,91.7,22.5,1003.22,82.68
24.68,42.25,12.43,992.12,52.86
21.47,99.92,28.8,992.16,99.62
33.63,85.93,4.1,1008.45,64.06
34.8,90.99,18.92,1012.68,79.17
21.91,80.64,18.21,1019.77,65.13
31.35,82.14,25.09,995.33,85.01
31.41,62.87,15.93,990.73,74.72
35.55,99.82,18.76,1006.43,91.41
28.46,67.06,16.43,1013.75,62.92
27.52,43.74,24.39,1016.15,53.02
28.74,79.56,7.89,999.35,67.85
31.72,95.47,13.29,1020.0,74.97
22.05,84.94,28.63,997.51,91.63
34.42,56.45,2.94,1016.76,42.81
29.56,45.28,22.77,1002.5,58.98
23.82,54.35,26.61,998.99,72.33
35.25,51.27,22.95,998.65,62.61
32.83,54.95,20.41,993.44,67.81
25.52,71.41,4.04,1018.37,48.06
30.8,68.18,8.74,1001.29,64.35
36.18,87.43,17.61,995.57,79.48
35.23,51.95,17.36,1000.81,57.55
21.36,76.9,9.49,1014.8,65.4
29.87,74.52,13.09,1012.03,63.39
25.74,53.6,17.67,1018.45,49.77
30.94,85.78,2.71,1013.46,63.32
33.03,48.46,14.72,999.68,56.94
22.26,68.04,24.06,1002.88,77.24
23.92,97.41,4.15,998.08,82.5
32.84,79.42,11.32,1003.45,68.96
28.94,62.66,21.5,1018.37,61.43
21.58,96.07,12.05,1009.25,73.64
23.47,60.3,6.92,1016.53,48.32
39.14,76.6,15.84,997.37,77.0
38.88,80.26,9.27,993.39,69.96
20.55,58.46,18.47,1014.96,57.5
30.49,57.9,4.79,1011.84,43.79
27.65,81.6,16.43,994.58,82.26
23.06,95.09,21.88,1011.32,80.88
29.51,84.2,19.35,1008.6,72.04
34.95,76.49,24.96,1012.31,73.15
36.35,60.39,25.93,1010.72,62.27
32.66,46.16,10.45,1002.12,51.82
30.69,49.53,24.96,1017.68,56.98
34.55,88.41,18.11,992.13,86.55
22.99,72.23,8.51,1011.52,63.23
34.03,69.62,2.9,1012.02,52.3
21.54,94.52,19.07,992.48,90.75
23.57,67.88,5.26,994.27,61.08
33.32,72.62,17.19,1019.83,62.24
29.32,93.34,25.46,1000.37,88.39
25.39,76.74,8.77,1013.55,59.32
30.31,86.8,13.83,993.53,80.67
28.23,91.35,11.8,996.88,76.36
30.85,83.01,12.66,1002.15,73.88
27.16,78.22,29.68,1008.48,83.73
32.95,44.82,6.43,1017.86,35.34
33.09,70.08,13.4,1016.51,54.86
32.57,55.52,8.66,1018.86,44.92
20.59,97.62,20.91,1000.49,86.72
37.54,98.92,29.92,998.29,103.0
34.17,76.28,0.53,1013.74,56.29
23.13,70.87,11.47,997.86,63.65
21.18,84.32,11.79,1005.0,74.22
27.6,74.19,21.22,1007.02,70.76
39.77,64.28,3.76,1011.25,52.59
24.04,89.61,14.85,1006.73,73.36
37.16,96.4,28.63,990.39,104.68
36.69,76.5,15.69,998.46,78.96
25.46,74.62,9.62,1003.04,69.72
28.37,78.94,28.46,1014.84,76.36
23.86,91.83,9.66,1003.15,72.55
27.93,92.98,15.02,1004.97,83.33
35.46,86.36,27.44,1007.52,84.95
28.41,83.36,2.89,1019.01,53.56
27.07,99.69,5.8,1007.78,74.79
25.94,90.12,17.16,999.53,85.51
26.45,84.15,8.41,1006.91,66.36
30.39,98.24,1.47,1000.75,72.06
24.78,61.41,9.74,1018.92,53.59
29.17,71.0,7.05,994.38,70.73
22.44,45.8,18.33,994.66,55.48
22.65,69.21,20.84,999.66,74.21
20.09,79.59,6.26,996.77,74.09
31.39,77.07,22.98,1016.51,69.15
34.44,84.28,29.71,1003.49,89.48
29.93,45.49,1.14,993.88,45.1
26.89,58.54,27.34,999.33,74.04
39.07,60.55,23.33,1009.34,69.14
37.47,52.13,23.12,1004.89,62.86
21.88,81.1,0.01,1006.45,58.79
30.47,71.49,2.65,991.81,67.48
34.91,64.86,13.85,994.01,70.88
21.4,66.22,1.77,1003.3,56.0
35.05,64.36,10.26,1012.61,60.2
23.56,73.54,15.89,1001.44,67.82
33.61,77.81,5.9,1018.08,62.3
36.9,60.98,3.64,997.66,60.57
30.62,46.43,5.7,1013.68,35.61
21.49,87.32,22.54,1011.25,79.05
30.61,54.27,19.35,999.7,64.13
36.24,43.98,3.12,1012.93,36.48
26.61,64.68,1.5,996.2,57.76
30.34,85.45,16.65,1019.45,73.4
26.06,69.75,12.05,1005.21,61.02
26.2,63.33,19.65,992.3,76.49
27.04,97.16,24.63,1018.32,87.36
24.61,66.3,21.79,1007.77,64.02
29.57,70.02,23.17,1015.25,71.73
30.44,45.94,27.22,1011.37,61.96
22.25,63.8,23.27,1009.13,67.0
38.04,77.35,27.81,999.84,80.5
28.41,68.76,26.51,1008.54,75.81
25.63,72.58,22.69,1006.03,77.92
25.74,89.6,28.74,1013.34,84.06
33.74,70.12,11.53,990.14,70.66
23.12,62.71,20.7,1006.8,68.77
22.46,49.27,18.39,1013.65,54.67
30.15,60.13,22.65,1004.38,64.6
21.39,71.24,22.07,998.52,76.62
31.7,87.55,14.33,1016.8,74.63
27.5,46.09,17.47,1004.44,51.83
27.29,94.7,1.82,1014.43,66.82
20.79,41.71,27.28,995.24,62.62
34.78,46.52,23.26,996.35,65.98
37.69,60.22,20.57,999.75,62.92
27.16,96.21,7.17,1015.47,69.68
30.55,57.92,7.0,992.29,57.29
34.22,61.6,8.09,1012.76,48.27
29.52,57.73,16.11,1010.2,62.35
25.83,76.45,27.49,993.31,84.66
39.13,75.85,26.67,1017.29,74.3
30.67,91.54,8.32,1008.83,70.62
24.66,99.21,0.9,993.71,73.44
34.23,59.14,21.71,1011.96,59.65
27.63,57.12,28.98,1011.8,70.98
37.39,82.27,22.62,1000.71,77.78
23.7,47.92,23.62,1003.02,63.88
25.45,70.01,1.39,1015.56,50.65
30.09,57.11,18.81,1011.86,55.55
25.06,73.68,3.75,997.49,66.46
37.14,93.94,26.69,1001.09,89.22
34.31,66.06,29.5,998.71,81.7
21.33,71.76,4.69,1008.17,60.56
29.29,49.56,26.52,1009.33,57.59
30.11,65.95,4.06,1004.18,53.82
20.46,72.41,3.61,994.78,68.25
39.51,91.85,1.55,996.74,73.83
37.64,82.23,7.09,1001.63,73.23
24.87,50.75,26.77,1005.82,63.24
36.33,44.16,16.61,1010.95,53.39
20.37,89.84,2.38,1019.6,64.63
30.56,99.61,12.53,1011.18,82.44
31.98,80.41,13.42,992.3,77.21
27.38,70.2,9.25,1017.41,51.03
22.67,84.41,2.41,1009.92,65.79
33.53,60.09,20.72,991.59,69.8
34.94,57.1,17.85,1014.67,56.35
32.1,72.08,29.7,1019.76,75.51
37.5,71.22,14.95,1005.04,64.51
26.21,56.96,22.52,1007.7,63.63
32.8,84.14,19.78,1019.8,71.9
25.71,48.54,13.63,1004.38,52.06
24.83,71.08,24.58,990.64,78.47
26.87,84.65,12.72,1007.44,71.5
21.59,60.67,19.36,1018.87,54.09
25.71,63.22,15.87,1003.71,63.62
22.89,59.06,0.06,1018.38,44.23
29.91,70.41,5.94,1000.1,57.2
35.66,59.22,21.19,1013.63,57.19
21.89,97.15,17.07,993.13,89.72
32.01,60.2,18.51,1010.06,60.25
25.32,67.39,6.92,1018.08,53.88
31.3,74.43,10.64,1010.92,60.71
34.26,60.82,14.35,990.21,63.87
21.89,41.16,13.25,1003.47,47.77
24.39,56.22,8.34,1008.63,54.31
24.57,56.4,19.3,1001.59,64.22
37.33,88.29,20.86,996.71,85.58
33.24,77.78,0.95,1013.6,52.02
23.67,62.53,14.16,990.88,69.67
39.68,64.54,20.97,993.56,73.34
20.26,70.61,29.66,1004.98,74.56
32.1,93.8,19.12,994.99,90.6
32.65,54.5,13.04,997.4,56.94
34.12,87.41,12.09,998.28,75.85
25.84,70.48,19.44,1016.65,60.06
26.71,88.02,28.54,1019.96,75.68
39.59,87.34,7.09,1017.12,65.19
39.57,60.96,10.17,1005.5,57.96
28.13,87.16,28.62,990.57,99.07
31.08,68.79,22.83,1015.31,69.75
22.07,93.54,0.14,1006.33,67.88
24.41,44.27,6.63,1010.7,37.65
33.23,77.98,11.22,1016.39,60.26
27.42,90.99,21.68,995.2,91.02
25.89,46.84,15.1,997.71,51.34
30.95,80.56,24.04,1012.29,80.66
22.55,43.25,26.44,998.55,60.8
20.42,98.46,11.65,992.02,92.24
22.46,70.65,0.36,1010.12,53.16
37.34,58.39,12.59,1010.83,56.95
30.61,46.31,19.37,1005.36,55.51
20.53,89.48,16.69,1013.97,79.86
20.19,60.39,24.89,998.78,72.37
34.34,68.32,16.91,998.89,71.88
38.35,50.72,25.44,991.63,68.34
37.43,53.13,17.74,1005.73,61.77
29.02,69.02,29.06,993.02,82.29
30.69,41.23,20.72,1018.36,48.05
23.17,86.17,13.27,1017.48,64.52
35.33,50.8,15.84,995.27,65.12
29.01,83.75,15.97,1009.08,78.31
26.35,77.39,29.13,1018.28,75.02
21.06,65.66,18.5,1008.89,61.02
28.32,92.49,27.56,996.34,98.53
31.02,59.1,13.89,1013.96,49.63
27.74,81.0,5.94,998.78,71.78
35.77,73.42,19.73,990.18,82.85
25.3,44.34,18.24,998.11,55.39
25.47,59.69,26.96,1015.67,60.78
31.45,64.44,26.53,1008.29,70.36
29.4,65.52,17.2,1016.36,55.21
32.64,78.71,27.39,1015.21,80.36
30.31,46.31,19.21,992.8,59.55
22.13,71.93,0.06,994.09,64.71
36.49,79.24,3.58,1016.42,55.93
24.54,62.01,24.98,1017.57,61.17
32.28,76.94,9.72,1005.2,63.36
26.85,47.23,20.26,999.45,59.2
23.61,66.83,10.65,997.57,67.85
30.28,73.55,24.5,1008.64,72.4
36.17,79.93,23.32,1014.08,70.68
36.77,97.73,8.91,1007.54,73.29
24.12,93.94,6.39,998.04,82.06
36.58,55.52,21.81,1013.36,60.85
27.21,64.29,19.63,1003.52,67.52
27.51,80.67,2.93,1016.98,61.68
34.01,69.66,11.44,996.61,63.06
37.86,86.79,12.9,1000.05,80.93
38.57,84.02,25.91,1019.45,73.85
38.04,52.77,25.77,990.21,72.24
29.35,41.03,12.25,1011.4,40.58
25.01,86.75,14.31,1000.19,75.21
30.49,58.58,29.22,1013.3,61.9
31.05,97.17,2.47,1016.56,68.45
31.1,56.02,16.06,991.69,67.83
27.9,67.39,14.17,1010.06,57.98
37.64,49.54,5.62,1017.47,37.66
37.2,47.57,29.99,996.97,69.98
35.47,46.52,19.18,1016.5,50.01
34.96,90.07,19.94,997.24,82.52
38.15,74.93,25.71,1000.35,75.78
34.02,63.5,10.59,1012.88,52.45
30.8,70.75,28.69,1018.13,68.11
25.53,70.79,11.98,994.73,70.59
31.46,85.47,2.79,996.86,69.79
28.65,99.16,14.14,1001.93,85.59
23.07,42.92,21.83,1009.12,54.46
37.92,84.91,1.04,1019.29,61.27
36.22,41.01,8.57,1002.5,42.75
38.68,89.25,17.7,999.82,87.35
38.73,76.62,25.11,999.87,77.51
21.92,83.76,11.05,993.6,78.84
30.03,71.84,28.07,1001.47,81.48
21.1,45.17,25.19,1008.06,60.42
30.76,87.36,9.36,1008.83,71.97
34.16,71.98,17.18,1012.76,69.29
36.42,44.74,17.95,1005.93,57.42
35.3,48.99,10.2,1012.05,51.11
32.43,83.94,17.24,1013.28,72.81
33.43,45.86,18.61,1016.45,52.43
22.72,47.76,21.39,1002.12,61.41
38.68,74.02,22.68,1014.22,74.98
34.24,82.42,13.39,1010.96,72.71
31.67,69.31,10.39,998.59,66.49
23.29,80.86,19.1,1018.69,67.55
27.42,61.82,17.32,1014.08,62.06
25.17,53.32,18.67,1010.89,51.88
29.26,78.66,4.23,1019.19,58.04
31.43,61.2,16.12,1012.65,53.73
38.11,64.11,3.96,1019.73,44.77
39.24,89.73,23.02,992.59,93.68
26.51,66.48,21.38,996.14,69.83
24.93,81.91,23.1,1015.41,78.36
31.05,92.77,1.95,997.08,73.94
22.44,50.07,29.4,1013.67,63.47
35.61,78.4,5.5,992.02,73.67
30.26,65.64,15.87,1005.6,64.38
26.88,42.43,17.68,992.66,57.14
29.8,50.11,3.26,996.05,51.27
20.89,98.5,17.85,1008.72,87.45
25.0,63.73,29.83,995.97,76.47
24.46,57.37,13.19,1018.67,55.2
38.61,95.16,20.73,1009.52,88.13
27.36,65.71,19.21,993.35,75.17
26.51,75.48,14.18,1012.4,60.85
39.46,59.5,6.35,1014.41,47.34
34.25,98.11,18.61,993.07,93.61
20.21,92.21,25.36,1001.29,93.3
27.63,94.01,21.26,1013.32,80.85
36.77,45.72,6.32,1000.45,46.0
27.02,64.16,27.49,1016.38,68.57
27.54,58.64,7.47,998.63,59.52
23.48,60.19,18.13,1013.82,59.57
24.79,55.94,16.1,993.11,68.33
29.97,49.55,19.7,991.05,67.05
22.78,68.39,2.89,995.61,60.93
32.38,97.7,10.87,997.02,79.66
24.64,99.34,29.31,1012.62,94.47
25.35,64.69,13.35,999.16,68.06
30.07,91.43,25.33,991.48,94.06
26.44,55.95,18.09,1012.91,56.7
23.44,83.77,12.05,1019.98,64.38
38.49,73.08,15.47,1009.09,67.19
23.01,74.93,2.49,1014.05,56.04
37.06,72.1,4.06,1000.84,64.77
22.78,78.73,29.89,994.14,91.1
36.76,57.95,25.01,1014.82,60.18
37.89,44.97,0.67,1013.82,32.98
27.92,84.34,6.57,1004.66,64.35
38.56,86.66,25.51,1012.5,80.29
24.79,83.01,26.92,991.89,88.34
26.2,44.47,19.2,1004.26,54.42
29.62,46.63,18.89,991.45,65.4
22.32,95.3,5.88,995.14,76.38
36.51,74.99,16.56,999.49,77.14
31.33,47.58,20.73,999.69,63.88
25.28,65.89,3.42,1003.28,58.07
33.97,92.43,24.34,1003.97,87.01
27.99,96.3,12.13,1008.61,76.14
35.8,59.49,4.69,1013.36,48.21
36.92,41.89,15.49,1014.66,48.82
21.04,90.18,18.61,998.15,89.13
37.54,83.59,19.9,1011.74,76.1
33.33,91.25,15.34,998.53,80.46
27.51,57.17,21.51,997.6,64.12
38.26,41.82,20.5,991.05,63.79
38.6,48.51,27.23,1011.46,59.76
32.14,53.44,17.13,996.8,59.47
21.96,88.15,18.38,1016.67,72.07
34.78,97.35,14.07,1018.25,78.79
31.64,45.83,27.17,1016.08,57.81
35.06,48.56,2.01,1003.72,44.77
28.08,51.9,16.74,990.35,68.69
37.12,93.18,16.32,997.27,86.59
32.64,55.83,14.7,1016.65,51.17
29.94,47.89,9.93,1004.64,53.57
33.25,99.85,8.41,1006.07,79.48
32.5,99.44,13.98,1016.42,78.6
27.06,58.63,28.99,1007.02,74.37
23.71,63.36,12.72,1005.9,57.98
28.2,90.08,3.14,995.42,74.95
22.06,64.86,18.08,1009.8,61.57
23.8,50.34,29.68,1013.29,65.4
34.85,47.67,16.12,1009.28,55.47
32.85,96.87,20.06,1012.49,87.37
23.36,91.43,22.24,1017.84,80.91
30.62,44.57,9.17,1017.81,36.37
23.16,56.07,7.84,1008.63,47.98
31.53,73.18,17.26,1019.23,65.23
21.93,49.05,18.75,1009.03,50.87
24.54,66.04,22.23,1019.67,58.28
35.66,44.79,4.46,1012.31,38.23
22.17,66.88,17.08,991.49,74.56
21.32,90.39,13.54,1004.27,77.87
34.49,91.31,12.37,993.8,83.23
21.86,99.98,24.03,996.11,92.8
21.61,59.11,15.62,1006.25,60.31
33.41,85.17,4.02,1010.64,60.83
26.72,46.15,22.32,997.42,61.54
27.97,46.2,16.34,991.64,61.28
23.5,94.16,11.92,991.85,80.36
20.8,75.23,24.09,1000.69,82.74
33.51,82.94,12.68,997.48,73.4
34.0,40.15,10.7,998.96,44.12
36.33,84.28,9.23,1001.89,72.77
26.63,41.59,4.59,1017.04,36.64
37.19,54.93,6.32,1019.06,45.46
23.8,95.25,9.39,992.34,81.87
31.15,72.38,20.91,1015.71,71.49
28.44,69.83,15.69,1006.74,64.2
22.88,84.61,4.79,1006.83,68.8
39.49,44.9,11.58,1000.48,55.47
37.17,55.99,19.19,1019.34,59.01
20.16,40.11,4.18,1004.0,37.03
34.19,42.48,20.48,1019.31,47.63
33.94,95.15,9.31,996.75,81.87
26.81,95.32,0.6,1016.36,64.85
35.62,95.27,14.62,1000.92,78.94
21.09,73.2,21.27,997.44,76.27
21.84,59.11,26.89,1002.74,70.57
38.46,85.44,9.38,1016.27,62.91
37.68,62.68,11.96,1007.58,59.49
23.69,92.59,10.4,994.83,77.67
35.94,56.74,11.85,1008.5,56.66
25.27,53.44,8.01,1002.67,53.87
38.88,85.64,28.61,1019.11,76.79
21.13,80.43,6.99,1008.36,60.66
21.67,57.61,4.32,1014.73,46.84
20.46,93.68,9.36,1016.34,71.35
28.46,83.03,11.44,1008.23,69.5
30.09,87.62,12.45,994.13,76.35
39.16,57.3,1.31,1016.21,45.23
26.86,74.6,0.68,1011.73,59.06
35.59,62.0,16.03,994.2,71.83
31.17,86.23,15.79,1011.17,76.4
20.36,73.65,22.62,1006.38,70.54
36.49,83.42,3.74,1006.97,66.23
21.33,44.52,5.3,1004.6,46.84
33.17,66.97,14.18,1019.87,60.53
34.9,65.57,17.8,1001.49,72.45
22.83,76.34,24.62,1014.1,70.32
35.29,53.66,12.96,998.94,54.77
25.74,79.85,29.63,997.52,89.59
34.78,57.93,1.97,1006.52,45.89
24.16,55.34,1.14,990.18,52.87
36.0,66.02,12.34,1011.33,57.88
20.32,98.53,29.75,1011.27,91.94
25.23,93.82,12.73,1012.2,78.97
22.22,52.07,20.58,1014.31,51.26
34.38,83.8,21.81,1001.77,80.49
20.05,78.58,24.49,1009.63,79.89
32.63,90.68,26.61,1005.77,90.52
26.44,74.84,27.37,991.63,83.56
37.64,41.7,6.67,1017.91,32.31
29.29,68.39,1.6,997.33,54.89
25.05,74.83,12.53,1019.39,57.39
22.37,62.18,3.2,1009.49,45.22
20.68,89.13,26.8,1008.14,89.25
26.96,57.66,17.52,1003.96,63.44
30.25,92.15,17.9,1017.98,71.64
36.05,59.94,7.11,1005.91,54.46
28.59,52.73,12.33,1016.96,46.03
23.5,75.6,14.94,995.75,74.68
38.96,89.23,14.27,1017.05,76.24
24.05,74.89,7.04,1016.09,53.44
27.38,51.54,0.75,1000.93,49.84
24.56,81.91,4.01,998.38,70.7
33.97,61.69,9.91,990.01,66.92
24.82,46.17,25.49,1014.64,55.02
39.93,52.48,17.76,1001.09,60.48
29.89,61.68,14.14,1000.01,63.29
23.49,86.33,3.13,1001.73,66.68
